2548885,Fez,Region de Fes-Boulemane,Morocco,https://www.budgetyourtrip.com/morocco/fez,https://widget.budgetyourtrip.com/location-widget-js/2548885
2886242,Cologne,Land Nordrhein-Westfalen,Germany,https://www.budgetyourtrip.com/germany/cologne,https://widget.budgetyourtrip.com/location-widget-js/2886242
2174003,Brisbane,Queensland,Australia,https://www.budgetyourtrip.com/australia/brisbane,https://widget.budgetyourtrip.com/location-widget-js/2174003
3687238,Cartagena,Departamento de Bolivar,Colombia,https://www.budgetyourtrip.com/colombia/cartagena,https://widget.budgetyourtrip.com/location-widget-js/3687238
4990729,Detroit,Michigan,United States of America,https://www.budgetyourtrip.com/united-states-of-america/detroit,https://widget.budgetyourtrip.com/location-widget-js/4990729
3489854,Kingston,Parish of Saint Andrew,Jamaica,https://www.budgetyourtrip.com/jamaica/kingston,https://widget.budgetyourtrip.com/location-widget-js/3489854
1268865,Jodhpur,Rajasthan,India,https://www.budgetyourtrip.com/india/jodhpur,https://widget.budgetyourtrip.com/location-widget-js/1268865
1274746,Chandigarh,Union Territory of Chandigarh,India,https://www.budgetyourtrip.com/india/chandigarh,https://widget.budgetyourtrip.com/location-widget-js/1274746
3919968,Cochabamba,Departamento de Cochabamba,Bolivia,https://www.budgetyourtrip.com/bolivia/cochabamba,https://widget.budgetyourtrip.com/location-widget-js/3919968
3844421,Mendoza,Provincia de Mendoza,Argentina,https://www.budgetyourtrip.com/argentina/mendoza,https://widget.budgetyourtrip.com/location-widget-js/3844421
3165524,Turin (Torino),Piedmont,Italy,https://www.budgetyourtrip.com/italy/turin-torino,https://widget.budgetyourtrip.com/location-widget-js/3165524
2028462,Ulaanbaatar,Ulaanbaatar Hot,Mongolia,https://www.budgetyourtrip.com/mongolia/ulaanbaatar,https://widget.budgetyourtrip.com/location-widget-js/2028462
3947322,Arequipa,Departamento de Arequipa,Peru,https://www.budgetyourtrip.com/peru/arequipa,https://widget.budgetyourtrip.com/location-widget-js/3947322
2517107,Gran Canaria,Canary Islands,Spain,https://www.budgetyourtrip.com/spain/gran-canaria,https://widget.budgetyourtrip.com/location-widget-js/2517107
2542997,Marrakech,Region de Marrakech-Tensift-Al Haouz,Morocco,https://www.budgetyourtrip.com/morocco/marrakech,https://widget.budgetyourtrip.com/location-widget-js/2542997
3911925,La Paz,Departamento de La Paz,Bolivia,https://www.budgetyourtrip.com/bolivia/la-paz,https://widget.budgetyourtrip.com/location-widget-js/3911925
6094817,Ottawa,Ontario,Canada,https://www.budgetyourtrip.com/canada/ottawa,https://widget.budgetyourtrip.com/location-widget-js/6094817
2509954,Valencia,Comunitat Valenciana,Spain,https://www.budgetyourtrip.com/spain/valencia,https://widget.budgetyourtrip.com/location-widget-js/2509954
186301,Mombasa,Coast Province,Kenya,https://www.budgetyourtrip.com/kenya/mombasa,https://widget.budgetyourtrip.com/location-widget-js/186301
1717512,Cebu,Cebu City,Philippines,https://www.budgetyourtrip.com/philippines/cebu,https://widget.budgetyourtrip.com/location-widget-js/1717512
4160021,Jacksonville,Florida,United States of America,https://www.budgetyourtrip.com/united-states-of-america/jacksonville,https://widget.budgetyourtrip.com/location-widget-js/4160021
2995469,Marseille,Provence-Alpes-Cote d'Azur,France,https://www.budgetyourtrip.com/france/marseille,https://widget.budgetyourtrip.com/location-widget-js/2995469
3093133,Lodz,Wojewodztwo Lodzkie,Poland,https://www.budgetyourtrip.com/poland/lodz,https://widget.budgetyourtrip.com/location-widget-js/3093133
6695168,Tainan City,Kao-hsiung Hsien,Taiwan,https://www.budgetyourtrip.com/taiwan/tainan-city,https://widget.budgetyourtrip.com/location-widget-js/6695168
323777,Antalya,Antalya,Turkey,https://www.budgetyourtrip.com/turkey/antalya,https://widget.budgetyourtrip.com/location-widget-js/323777
3094802,Krakow,Wojewodztwo Malopolskie,Poland,https://www.budgetyourtrip.com/poland/krakow,https://widget.budgetyourtrip.com/location-widget-js/3094802
1583992,Da Nang,Tinh Da Nang,Vietnam,https://www.budgetyourtrip.com/vietnam/da-nang,https://widget.budgetyourtrip.com/location-widget-js/1583992
1636722,Malang,Propinsi Jawa Timur,Indonesia,https://www.budgetyourtrip.com/indonesia/malang,https://widget.budgetyourtrip.com/location-widget-js/1636722
456172,Riga,Riga,Latvia,https://www.budgetyourtrip.com/latvia/riga,https://widget.budgetyourtrip.com/location-widget-js/456172
2759794,Amsterdam,Provincie Noord-Holland,Netherlands,https://www.budgetyourtrip.com/netherlands/amsterdam,https://widget.budgetyourtrip.com/location-widget-js/2759794
5391959,San Francisco,California,United States of America,https://www.budgetyourtrip.com/united-states-of-america/san-francisco,https://widget.budgetyourtrip.com/location-widget-js/5391959
264371,Athens,Attica,Greece,https://www.budgetyourtrip.com/greece/athens,https://widget.budgetyourtrip.com/location-widget-js/264371
